id,title,link,description,pubdate,location,timestamp
366749,Senior Product Designer - Fully Remote,https://dribbble.com/jobs/213386-Senior-Product-Designer-Fully-Remote?source=index,"
        <span class=""color-deep-blue-sea-light-20 font-label job-board-job-company"">Shosho Design</span>
          <span class=""hide-on-mobile"">
            • Freelance
          </span>
          <span class=""hide-on-mobile"">
            • Remote Friendly
          </span>
      ",2023-06-05,"
        <svg xmlns=""http://www.w3.org/2000/svg"" enable-background=""new 0 0 24 24"" viewBox=""0 0 24 24"" role=""img"" class=""icon location-icon fill-current""><path d=""m12.001 0c-6.001 0-9.001 4.5-9.001 9s9.001 15 9.001 15 8.999-10.5 8.999-15-3-9-8.999-9zm-.001 12c-1.657 0-3-1.343-3-3s1.343-3 3-3 3 1.343 3 3-1.343 3-3 3z""></path></svg>

        <span class=""location"">Amsterdam, Netherlands</span>
      ",2023-06-05 09:47:41.547373
229310,Senior Product Designer,https://dribbble.com/jobs/150455-Senior-Product-Designer?source=index,"
        <span class=""color-deep-blue-sea-light-20 font-label job-board-job-company"">Skydio</span>
          <span class=""hide-on-mobile"">
            • Full-time
          </span>
          <span class=""hide-on-mobile"">
            • Remote Friendly
          </span>
      ",2023-06-05,"
        <svg xmlns=""http://www.w3.org/2000/svg"" enable-background=""new 0 0 24 24"" viewBox=""0 0 24 24"" role=""img"" class=""icon location-icon fill-current""><path d=""m12.001 0c-6.001 0-9.001 4.5-9.001 9s9.001 15 9.001 15 8.999-10.5 8.999-15-3-9-8.999-9zm-.001 12c-1.657 0-3-1.343-3-3s1.343-3 3-3 3 1.343 3 3-1.343 3-3 3z""></path></svg>

        <span class=""location"">Redwood City, CA</span>
      ",2023-06-05 09:47:41.606578
170509,Product Designer,https://dribbble.com/jobs/172169-Product-Designer?source=index,"
        <span class=""color-deep-blue-sea-light-20 font-label job-board-job-company"">Lifeforce Digital</span>
          <span class=""hide-on-mobile"">
            • Full-time
          </span>
          <span class=""hide-on-mobile"">
            • Remote Friendly
          </span>
      ",2023-06-05,"
        <svg xmlns=""http://www.w3.org/2000/svg"" enable-background=""new 0 0 24 24"" viewBox=""0 0 24 24"" role=""img"" class=""icon location-icon fill-current""><path d=""m12.001 0c-6.001 0-9.001 4.5-9.001 9s9.001 15 9.001 15 8.999-10.5 8.999-15-3-9-8.999-9zm-.001 12c-1.657 0-3-1.343-3-3s1.343-3 3-3 3 1.343 3 3-1.343 3-3 3z""></path></svg>

        <span class=""location"">Los Angeles</span>
      ",2023-06-05 09:47:41.659544
490693,Freelance Designers,https://dribbble.com/jobs/212033-Freelance-Designers?source=index,"
        <span class=""color-deep-blue-sea-light-20 font-label job-board-job-company"">sixwasnine studio</span>
          <span class=""hide-on-mobile"">
            • Freelance
          </span>
          <span class=""hide-on-mobile"">
            • Remote Friendly
          </span>
      ",2023-06-05,"
        <svg xmlns=""http://www.w3.org/2000/svg"" enable-background=""new 0 0 24 24"" viewBox=""0 0 24 24"" role=""img"" class=""icon location-icon fill-current""><path d=""m12.001 0c-6.001 0-9.001 4.5-9.001 9s9.001 15 9.001 15 8.999-10.5 8.999-15-3-9-8.999-9zm-.001 12c-1.657 0-3-1.343-3-3s1.343-3 3-3 3 1.343 3 3-1.343 3-3 3z""></path></svg>

        <span class=""location"">San Diego, CA</span>
      ",2023-06-05 09:47:41.704646
367378,Senior Product Designer,https://dribbble.com/jobs/212000-Senior-Product-Designer?source=index,"
        <span class=""color-deep-blue-sea-light-20 font-label job-board-job-company"">Alto</span>
          <span class=""hide-on-mobile"">
            • Full-time
          </span>
          <span class=""hide-on-mobile"">
            • Remote Friendly
          </span>
      ",2023-06-05,"
        <svg xmlns=""http://www.w3.org/2000/svg"" enable-background=""new 0 0 24 24"" viewBox=""0 0 24 24"" role=""img"" class=""icon location-icon fill-current""><path d=""m12.001 0c-6.001 0-9.001 4.5-9.001 9s9.001 15 9.001 15 8.999-10.5 8.999-15-3-9-8.999-9zm-.001 12c-1.657 0-3-1.343-3-3s1.343-3 3-3 3 1.343 3 3-1.343 3-3 3z""></path></svg>

        <span class=""location"">Nashville, TN</span>
      ",2023-06-05 09:47:41.756575
50585,UX Designer - Remote Contract Role,https://dribbble.com/jobs/204476-UX-Designer-Remote-Contract-Role?source=index,"
        <span class=""color-deep-blue-sea-light-20 font-label job-board-job-company"">Open Systems Technologies</span>
          <span class=""hide-on-mobile"">
            • Freelance
          </span>
          <span class=""hide-on-mobile"">
            • Remote Friendly
          </span>
      ",2023-06-05,"
        <svg xmlns=""http://www.w3.org/2000/svg"" enable-background=""new 0 0 24 24"" viewBox=""0 0 24 24"" role=""img"" class=""icon location-icon fill-current""><path d=""m12.001 0c-6.001 0-9.001 4.5-9.001 9s9.001 15 9.001 15 8.999-10.5 8.999-15-3-9-8.999-9zm-.001 12c-1.657 0-3-1.343-3-3s1.343-3 3-3 3 1.343 3 3-1.343 3-3 3z""></path></svg>

        <span class=""location"">Remote</span>
      ",2023-06-05 09:47:41.808833
62557,Head of Digital Design &amp; UX,https://dribbble.com/jobs/201638-Head-of-Digital-Design-UX?source=index,"
        <span class=""color-deep-blue-sea-light-20 font-label job-board-job-company"">Product Marketing Alliance</span>
          <span class=""hide-on-mobile"">
            • Full-time
          </span>
          <span class=""hide-on-mobile"">
            • Remote Friendly
          </span>
      ",2023-06-05,"
        <svg xmlns=""http://www.w3.org/2000/svg"" enable-background=""new 0 0 24 24"" viewBox=""0 0 24 24"" role=""img"" class=""icon location-icon fill-current""><path d=""m12.001 0c-6.001 0-9.001 4.5-9.001 9s9.001 15 9.001 15 8.999-10.5 8.999-15-3-9-8.999-9zm-.001 12c-1.657 0-3-1.343-3-3s1.343-3 3-3 3 1.343 3 3-1.343 3-3 3z""></path></svg>

        <span class=""location"">Remote</span>
      ",2023-06-05 09:47:41.876625
379786,Founding Product Designer,https://dribbble.com/jobs/214838-Founding-Product-Designer?source=index,"
        <span class=""color-deep-blue-sea-light-20 font-label job-board-job-company"">Kinn</span>
          <span class=""hide-on-mobile"">
            • Full-time
          </span>
          <span class=""hide-on-mobile"">
            • Remote Friendly
          </span>
      ",2023-06-05,"
        <svg xmlns=""http://www.w3.org/2000/svg"" enable-background=""new 0 0 24 24"" viewBox=""0 0 24 24"" role=""img"" class=""icon location-icon fill-current""><path d=""m12.001 0c-6.001 0-9.001 4.5-9.001 9s9.001 15 9.001 15 8.999-10.5 8.999-15-3-9-8.999-9zm-.001 12c-1.657 0-3-1.343-3-3s1.343-3 3-3 3 1.343 3 3-1.343 3-3 3z""></path></svg>

        <span class=""location"">New York City, NY</span>
      ",2023-06-05 09:47:41.923671
437312,Product Designer,https://dribbble.com/jobs/183026-Product-Designer?source=index,"
        <span class=""color-deep-blue-sea-light-20 font-label job-board-job-company"">Hiro Systems</span>
          <span class=""hide-on-mobile"">
            • Full-time
          </span>
          <span class=""hide-on-mobile"">
            • Remote Friendly
          </span>
      ",2023-06-05,"
        <svg xmlns=""http://www.w3.org/2000/svg"" enable-background=""new 0 0 24 24"" viewBox=""0 0 24 24"" role=""img"" class=""icon location-icon fill-current""><path d=""m12.001 0c-6.001 0-9.001 4.5-9.001 9s9.001 15 9.001 15 8.999-10.5 8.999-15-3-9-8.999-9zm-.001 12c-1.657 0-3-1.343-3-3s1.343-3 3-3 3 1.343 3 3-1.343 3-3 3z""></path></svg>

        <span class=""location"">United States</span>
      ",2023-06-05 09:47:41.967704
134163,Web Designer,https://dribbble.com/jobs/201605-Web-Designer?source=index,"
        <span class=""color-deep-blue-sea-light-20 font-label job-board-job-company"">The Remote Company</span>
          <span class=""hide-on-mobile"">
            • Freelance
          </span>
          <span class=""hide-on-mobile"">
            • Remote Friendly
          </span>
      ",2023-06-05,"
        <svg xmlns=""http://www.w3.org/2000/svg"" enable-background=""new 0 0 24 24"" viewBox=""0 0 24 24"" role=""img"" class=""icon location-icon fill-current""><path d=""m12.001 0c-6.001 0-9.001 4.5-9.001 9s9.001 15 9.001 15 8.999-10.5 8.999-15-3-9-8.999-9zm-.001 12c-1.657 0-3-1.343-3-3s1.343-3 3-3 3 1.343 3 3-1.343 3-3 3z""></path></svg>

        <span class=""location"">Remote</span>
      ",2023-06-05 09:47:42.014343
74762,Groundbreaking UX/UI needed,https://dribbble.com/jobs/206588-Groundbreaking-UX-UI-needed?source=index,"
        <span class=""color-deep-blue-sea-light-20 font-label job-board-job-company"">Nexus Auto Transport</span>
          <span class=""hide-on-mobile"">
            • Freelance
          </span>
          <span class=""hide-on-mobile"">
            • Remote Friendly
          </span>
      ",2023-06-05,"
        <svg xmlns=""http://www.w3.org/2000/svg"" enable-background=""new 0 0 24 24"" viewBox=""0 0 24 24"" role=""img"" class=""icon location-icon fill-current""><path d=""m12.001 0c-6.001 0-9.001 4.5-9.001 9s9.001 15 9.001 15 8.999-10.5 8.999-15-3-9-8.999-9zm-.001 12c-1.657 0-3-1.343-3-3s1.343-3 3-3 3 1.343 3 3-1.343 3-3 3z""></path></svg>

        <span class=""location"">Remote</span>
      ",2023-06-05 09:47:42.057195
402556,Product Designer,https://dribbble.com/jobs/204212-Product-Designer?source=index,"
        <span class=""color-deep-blue-sea-light-20 font-label job-board-job-company"">Networx Systems Inc</span>
          <span class=""hide-on-mobile"">
            • Full-time
          </span>
          <span class=""hide-on-mobile"">
            • Remote Friendly
          </span>
      ",2023-06-05,"
        <svg xmlns=""http://www.w3.org/2000/svg"" enable-background=""new 0 0 24 24"" viewBox=""0 0 24 24"" role=""img"" class=""icon location-icon fill-current""><path d=""m12.001 0c-6.001 0-9.001 4.5-9.001 9s9.001 15 9.001 15 8.999-10.5 8.999-15-3-9-8.999-9zm-.001 12c-1.657 0-3-1.343-3-3s1.343-3 3-3 3 1.343 3 3-1.343 3-3 3z""></path></svg>

        <span class=""location"">New York City, NY</span>
      ",2023-06-05 09:47:42.104278
232072,A Designer Thats Work Shows They Care,https://dribbble.com/jobs/204113-A-Designer-Thats-Work-Shows-They-Care?source=index,"
        <span class=""color-deep-blue-sea-light-20 font-label job-board-job-company"">Air</span>
          <span class=""hide-on-mobile"">
            • Full-time
          </span>
          <span class=""hide-on-mobile"">
            • Remote Friendly
          </span>
      ",2023-06-05,"
        <svg xmlns=""http://www.w3.org/2000/svg"" enable-background=""new 0 0 24 24"" viewBox=""0 0 24 24"" role=""img"" class=""icon location-icon fill-current""><path d=""m12.001 0c-6.001 0-9.001 4.5-9.001 9s9.001 15 9.001 15 8.999-10.5 8.999-15-3-9-8.999-9zm-.001 12c-1.657 0-3-1.343-3-3s1.343-3 3-3 3 1.343 3 3-1.343 3-3 3z""></path></svg>

        <span class=""location"">San Francisco, CA</span>
      ",2023-06-05 09:47:42.150931
404021,Brand Designer,https://dribbble.com/jobs/140720-Brand-Designer?source=index,"
        <span class=""color-deep-blue-sea-light-20 font-label job-board-job-company"">Airhouse</span>
          <span class=""hide-on-mobile"">
            • Full-time
          </span>
          <span class=""hide-on-mobile"">
            • Remote Friendly
          </span>
      ",2023-06-05,"
        <svg xmlns=""http://www.w3.org/2000/svg"" enable-background=""new 0 0 24 24"" viewBox=""0 0 24 24"" role=""img"" class=""icon location-icon fill-current""><path d=""m12.001 0c-6.001 0-9.001 4.5-9.001 9s9.001 15 9.001 15 8.999-10.5 8.999-15-3-9-8.999-9zm-.001 12c-1.657 0-3-1.343-3-3s1.343-3 3-3 3 1.343 3 3-1.343 3-3 3z""></path></svg>

        <span class=""location"">United States</span>
      ",2023-06-05 09:47:42.193492
54851,Product Designer,https://dribbble.com/jobs/195071-Product-Designer?source=index,"
        <span class=""color-deep-blue-sea-light-20 font-label job-board-job-company"">Expensify</span>
          <span class=""hide-on-mobile"">
            • Full-time
          </span>
          <span class=""hide-on-mobile"">
            • Remote Friendly
          </span>
      ",2023-06-05,"
        <svg xmlns=""http://www.w3.org/2000/svg"" enable-background=""new 0 0 24 24"" viewBox=""0 0 24 24"" role=""img"" class=""icon location-icon fill-current""><path d=""m12.001 0c-6.001 0-9.001 4.5-9.001 9s9.001 15 9.001 15 8.999-10.5 8.999-15-3-9-8.999-9zm-.001 12c-1.657 0-3-1.343-3-3s1.343-3 3-3 3 1.343 3 3-1.343 3-3 3z""></path></svg>

        <span class=""location"">Remote</span>
      ",2023-06-05 09:47:42.260959
442693,Contract UI Designer (startup),https://dribbble.com/jobs/214772-Contract-UI-Designer-startup?source=index,"
        <span class=""color-deep-blue-sea-light-20 font-label job-board-job-company"">Fay</span>
          <span class=""hide-on-mobile"">
            • Freelance
          </span>
          <span class=""hide-on-mobile"">
            • Remote Friendly
          </span>
      ",2023-06-05,"
        <svg xmlns=""http://www.w3.org/2000/svg"" enable-background=""new 0 0 24 24"" viewBox=""0 0 24 24"" role=""img"" class=""icon location-icon fill-current""><path d=""m12.001 0c-6.001 0-9.001 4.5-9.001 9s9.001 15 9.001 15 8.999-10.5 8.999-15-3-9-8.999-9zm-.001 12c-1.657 0-3-1.343-3-3s1.343-3 3-3 3 1.343 3 3-1.343 3-3 3z""></path></svg>

        <span class=""location"">Remote</span>
      ",2023-06-05 09:47:42.307874
312118,Senior Digital Designer,https://dribbble.com/jobs/214706-Senior-Digital-Designer?source=index,"
        <span class=""color-deep-blue-sea-light-20 font-label job-board-job-company"">Niftic</span>
          <span class=""hide-on-mobile"">
            • Full-time
          </span>
          <span class=""hide-on-mobile"">
            • Remote Friendly
          </span>
      ",2023-06-05,"
        <svg xmlns=""http://www.w3.org/2000/svg"" enable-background=""new 0 0 24 24"" viewBox=""0 0 24 24"" role=""img"" class=""icon location-icon fill-current""><path d=""m12.001 0c-6.001 0-9.001 4.5-9.001 9s9.001 15 9.001 15 8.999-10.5 8.999-15-3-9-8.999-9zm-.001 12c-1.657 0-3-1.343-3-3s1.343-3 3-3 3 1.343 3 3-1.343 3-3 3z""></path></svg>

        <span class=""location"">Remote</span>
      ",2023-06-05 09:47:42.351357
95081,Product Designer,https://dribbble.com/jobs/171839-Product-Designer?source=index,"
        <span class=""color-deep-blue-sea-light-20 font-label job-board-job-company"">Ness</span>
          <span class=""hide-on-mobile"">
            • Full-time
          </span>
          <span class=""hide-on-mobile"">
            • Remote Friendly
          </span>
      ",2023-06-05,"
        <svg xmlns=""http://www.w3.org/2000/svg"" enable-background=""new 0 0 24 24"" viewBox=""0 0 24 24"" role=""img"" class=""icon location-icon fill-current""><path d=""m12.001 0c-6.001 0-9.001 4.5-9.001 9s9.001 15 9.001 15 8.999-10.5 8.999-15-3-9-8.999-9zm-.001 12c-1.657 0-3-1.343-3-3s1.343-3 3-3 3 1.343 3 3-1.343 3-3 3z""></path></svg>

        <span class=""location"">Anywhere</span>
      ",2023-06-05 09:47:42.393929
89042,UX / UI designer,https://dribbble.com/jobs/214640-UX-UI-designer?source=index,"
        <span class=""color-deep-blue-sea-light-20 font-label job-board-job-company"">Ubiquiti</span>
          <span class=""hide-on-mobile"">
            • Full-time
          </span>
          <span class=""hide-on-mobile"">
            • Remote Friendly
          </span>
      ",2023-06-05,"
        <svg xmlns=""http://www.w3.org/2000/svg"" enable-background=""new 0 0 24 24"" viewBox=""0 0 24 24"" role=""img"" class=""icon location-icon fill-current""><path d=""m12.001 0c-6.001 0-9.001 4.5-9.001 9s9.001 15 9.001 15 8.999-10.5 8.999-15-3-9-8.999-9zm-.001 12c-1.657 0-3-1.343-3-3s1.343-3 3-3 3 1.343 3 3-1.343 3-3 3z""></path></svg>

        <span class=""location"">Stockholm, Sweden</span>
      ",2023-06-05 09:47:42.437907
476948,Visual Designer,https://dribbble.com/jobs/101516-Visual-Designer?source=index,"
        <span class=""color-deep-blue-sea-light-20 font-label job-board-job-company"">Alchemy</span>
          <span class=""hide-on-mobile"">
            • Full-time
          </span>
          <span class=""hide-on-mobile"">
            • Remote Friendly
          </span>
      ",2023-06-05,"
        <svg xmlns=""http://www.w3.org/2000/svg"" enable-background=""new 0 0 24 24"" viewBox=""0 0 24 24"" role=""img"" class=""icon location-icon fill-current""><path d=""m12.001 0c-6.001 0-9.001 4.5-9.001 9s9.001 15 9.001 15 8.999-10.5 8.999-15-3-9-8.999-9zm-.001 12c-1.657 0-3-1.343-3-3s1.343-3 3-3 3 1.343 3 3-1.343 3-3 3z""></path></svg>

        <span class=""location"">US time zone, PST time preferred</span>
      ",2023-06-05 09:47:42.478533
214214,Web Designer,https://dribbble.com/jobs/214607-Web-Designer?source=index,"
        <span class=""color-deep-blue-sea-light-20 font-label job-board-job-company"">Amply</span>
          <span class=""hide-on-mobile"">
            • Freelance
          </span>
          <span class=""hide-on-mobile"">
            • Remote Friendly
          </span>
      ",2023-06-05,"
        <svg xmlns=""http://www.w3.org/2000/svg"" enable-background=""new 0 0 24 24"" viewBox=""0 0 24 24"" role=""img"" class=""icon location-icon fill-current""><path d=""m12.001 0c-6.001 0-9.001 4.5-9.001 9s9.001 15 9.001 15 8.999-10.5 8.999-15-3-9-8.999-9zm-.001 12c-1.657 0-3-1.343-3-3s1.343-3 3-3 3 1.343 3 3-1.343 3-3 3z""></path></svg>

        <span class=""location"">Remote</span>
      ",2023-06-05 09:47:42.522465
160454,Senior Product Designer,https://dribbble.com/jobs/214508-Senior-Product-Designer?source=index,"
        <span class=""color-deep-blue-sea-light-20 font-label job-board-job-company"">Pigui</span>
          <span class=""hide-on-mobile"">
            • Full-time
          </span>
          <span class=""hide-on-mobile"">
            • Remote Friendly
          </span>
      ",2023-06-05,"
        <svg xmlns=""http://www.w3.org/2000/svg"" enable-background=""new 0 0 24 24"" viewBox=""0 0 24 24"" role=""img"" class=""icon location-icon fill-current""><path d=""m12.001 0c-6.001 0-9.001 4.5-9.001 9s9.001 15 9.001 15 8.999-10.5 8.999-15-3-9-8.999-9zm-.001 12c-1.657 0-3-1.343-3-3s1.343-3 3-3 3 1.343 3 3-1.343 3-3 3z""></path></svg>

        <span class=""location"">Remote</span>
      ",2023-06-05 09:47:42.567435
36404,Product Designer,https://dribbble.com/jobs/214475-Product-Designer?source=index,"
        <span class=""color-deep-blue-sea-light-20 font-label job-board-job-company"">Silk + Sonder</span>
          <span class=""hide-on-mobile"">
            • Freelance
          </span>
          <span class=""hide-on-mobile"">
            • Remote Friendly
          </span>
      ",2023-06-05,"
        <svg xmlns=""http://www.w3.org/2000/svg"" enable-background=""new 0 0 24 24"" viewBox=""0 0 24 24"" role=""img"" class=""icon location-icon fill-current""><path d=""m12.001 0c-6.001 0-9.001 4.5-9.001 9s9.001 15 9.001 15 8.999-10.5 8.999-15-3-9-8.999-9zm-.001 12c-1.657 0-3-1.343-3-3s1.343-3 3-3 3 1.343 3 3-1.343 3-3 3z""></path></svg>

        <span class=""location"">Remote</span>
      ",2023-06-05 09:47:42.608455
482647,Web Designer,https://dribbble.com/jobs/211704-Web-Designer?source=index,"
        <span class=""color-deep-blue-sea-light-20 font-label job-board-job-company"">Burrow Data</span>
          <span class=""hide-on-mobile"">
            • Freelance
          </span>
          <span class=""hide-on-mobile"">
            • Remote Friendly
          </span>
      ",2023-06-05,"
        <svg xmlns=""http://www.w3.org/2000/svg"" enable-background=""new 0 0 24 24"" viewBox=""0 0 24 24"" role=""img"" class=""icon location-icon fill-current""><path d=""m12.001 0c-6.001 0-9.001 4.5-9.001 9s9.001 15 9.001 15 8.999-10.5 8.999-15-3-9-8.999-9zm-.001 12c-1.657 0-3-1.343-3-3s1.343-3 3-3 3 1.343 3 3-1.343 3-3 3z""></path></svg>

        <span class=""location"">Remote</span>
      ",2023-06-05 09:47:42.651758
