title,link,description,pubdate,location,timestamp
Web Designer,https://remotive.com/remote-jobs/design/web-designer-1756639,We are seeking a remote freelance web designer to join our team and update our website to a more visually stunning and user-friendly website designs. The ideal candidate will have a strong background in web design user experience (UX) design and visual design. Should you perform well updating this web page there is scope for you to be booked on an additional project where we will need a website designed from scratch.   Responsibilities:  Design visually stunning and user-friendly websites Create wireframes mockups and prototypes to communicate design ideas Collaborate with our team to ensure that all designs are on-brand and consistent with our style guide Meet deadlines for design submissions and revisions Stay current with industry trends and best practices    Requirements:  Strong web design UX design and visual design skills Excellent attention to detail and ability to meet deadlines Strong communication skills and ability to work well in a team Prior experience designing websites is a plus Shopify website alreadly in place : www.kendake.com so we would need you to have some experience with the platform. Some level of coding experience required        This is a remote freelance position and candidates can work from anywhere. To apply please submit an application describing your relevant qualifications and experience. ,2023-08-13,Worldwide,2023-08-13 11:26:01.172042
Framer Website Designer,https://remotive.com/remote-jobs/design/framer-website-designer-1756634,Looking for a designer to create a landing page website in Framer for a custom design and development agency. Must posses advanced knowledge and skills using framer especially in the use of advanced animation scroll and zoom effects. Above all else looking for someone who is passionate about making something unique and special. ,2023-08-13,Worldwide,2023-08-13 11:26:01.172044
Website Development,https://remotive.com/remote-jobs/software-dev/website-development-1756630,Migration of an existing website from a custom CMS to Framer. No redesign. Just rebuilding what’s already there but in Framer. The process we should follow is:  The development process should be iterative and in close contact with me (Jim). This way we can align on how to do the implementation on Framer in detail where to use the CMS where to use images and where to design graphics inside Framer with native HTML elements instead of image exports. We should build a basic design system in Framer with the buttons colors and text styles.    The pages that need to be migrated and replicated in Framer are:  Home: https://www.knowledgeowl.com/ Enterprise: https://www.knowledgeowl.com/enterprise/ Demo page: https://www.knowledgeowl.com/video-demo/ Product: https://www.knowledgeowl.com/product/ Showcase: https://www.knowledgeowl.com/showcase/ About: https://www.knowledgeowl.com/about-us/ Pricing: https://www.knowledgeowl.com/pricing/  There is a simple custom interactive calculator on the right that calculates the total price based on the additional amount of KB and authors There is a plan selector on the left that changes the included features list based on the selected plan   Legal pages:  https://www.knowledgeowl.com/security-and-reliability/ https://www.knowledgeowl.com/cookie-declaratio https://www.knowledgeowl.com/data-processing-addendum/ https://www.knowledgeowl.com/privacy/ https://www.knowledgeowl.com/terms-and-conditions/   Reviews: https://www.knowledgeowl.com/reviews/ Opportunities: https://www.knowledgeowl.com/opportunities/ Pages that should ** NOT ** be migrated:  Features: https://www.knowledgeowl.com/features/ Blog and all of its pages: https://www.knowledgeowl.com/blog/    ,2023-08-13,Worldwide,2023-08-13 11:26:01.172046
Social Media Content Creator,https://remotive.com/remote-jobs/design/social-media-content-creator-1756620,We are a hair extension brand based in Australia. We are seeking a remote social media content creator and video editor to join our team on a freelance basis creating engaging and visually stunning edits using our in-house created and UGC content for our social media accounts and paid ads. The ideal candidate will have a strong background in social media content editing and visual design and be able to produce high-quality content that drives engagement.     Responsibilities:  Create visually stunning and engaging content for our social media accounts Collaborate with our team to ensure that all content is on-brand and consistent with our style guide Meet deadlines for content submissions and revisions Stay current with industry trends and best practices for social media content creation    Requirements:  Strong social media marketing content creation and visual design skills Excellent attention to detail and ability to meet deadlines Strong communication skills and ability to work well in a team Prior experience creating social media content is a plus      This is a remote freelance position and candidates can work from anywhere. To apply please submit an application describing your relevant qualifications and experience. ,2023-08-13,Worldwide,2023-08-13 11:26:01.172047
Graphic Designer,https://remotive.com/remote-jobs/design/graphic-designer-1756640,Looking for a well-rounded graphic designer to help support our marketing team in developing creative assets across digital and print channels (primarily digital eg web pages ebooks social media and display ads)   Prefer candidates with B2B tech or SaaS experience who have an appetite to learn about technology and automation.   We are a fully remote team based in the US. ,2023-08-13,USA,2023-08-13 11:26:01.172049
Product Designer,https://remotive.com/remote-jobs/design/product-designer-1756629,We are in need of a freelance remote Product Designer to update some screens within our product. The ideal candidate should have a strong design portfolio and excellent problem-solving skills.   Responsibilities:  Design and prototype product screens Collaborate with the product and engineering team Conduct user research and usability testing (not required) Implement feedback to improve design    Qualifications:  Proven experience as a Product Designer UX/UI Designer or similar role Strong portfolio demonstrating design thinking skills Proficient in design software in Figma Excellent communication and teamwork skills Knowledge of usability testing and user-centered design principles    This is a remote freelance position and candidates can work from anywhere. To apply please submit an application describing your relevant qualifications and experience. ,2023-08-13,Worldwide,2023-08-13 11:26:01.172051
React Native App Developer,https://remotive.com/remote-jobs/software-dev/react-native-app-developer-1756621,Base is a modern social club created with the intention of bringing great minds together. We use technology to match our members in small groups for them to find deep social experiences. Its like when a very good friend invites you to a curated dinner.   The initial outcomes are simple we want to build an app for our members to book these dinners (and other experiences) set their availability and complete their profiles. We also want for non-members to be able to apply to join Base through the app.    Relatively basic React Native mobile app – will have basic screens for:    Booking events Seeing a list of available events Modifying user profiles Login Signup  ,2023-08-13,Americas,2023-08-13 11:26:01.172052
Senior Independent UX/UI Designer,https://remotive.com/remote-jobs/design/senior-independent-ux-ui-designer-986276,A·Team is a VC-backed stealth application-only home on the internet for Senior Independent UX/UI Designers (along with developers &amp; product managers) to team up with hand-picked high-growth companies on their next big thing.  After talking with hundreds of independent engineers designers and product folks we heard over and over that finding vetted high-quality consistent clients is hard and projects are often too small to be rewarding. A·Team matches small teams of the most talented builders in the world with companies backed by a16z YC Softbank General Catalyst etc. on a contract basis for many of their most important initiatives. We quietly launched in May 2020 and have helped A·Teamers earn $11.4+ million since. As part of A·Team you can expect:  High-paying meaningful missions with the most audacious companies sent your way; generally $110-$190/hr with vetted fascinating clients doing work that matters. Were picky about who we partner with; new clients only come in via trusted referral. Weve worked with Lyft McGraw Hill ClearCo irl.com the former CEO of Waze the leading vaccine production software several new unicorns we cant say here and dozens of startups backed by a16z/YC/Softbank/etc. Work alongside friends old &amp; new: our niche is small/diverse product teams since clients with larger budgets and higher-impact work tell us they want teams not individuals. Of course we keep friends together whenever we can. Full autonomy: say no to things that dont excite you. The most talented builders often juggle a few things at once so theres never pressure to join an A·Team mission if you dont have the bandwidth. If were no longer a fit its easy to leave or pause too.  Small curated off-the-record gatherings: for conversations hard to have elsewhere. Long-term were creating micro-communities for the worlds top builders to become friends around the things they care about. Keep 100% of what you earn: if you charge $130/hr you get $130/hr. A·Team makes money by charging a small flat transparent platform fee on top of your rate.  How to apply: Go here: https://build.a.team/remotivedesignerreferral + mention Remotive. No resume or cover letter needed; we respect your time so the application is short. Were also much more interested in seeing what youve made and excited to chat more if there’s a fit. What you’ll do:   Once part of A.Team you’ll regularly be invited to impactful missions that match your interests which you can accept or decline. Take your pick from early-stage incubations with world-class founders to fast-growing super-funded companies to old school non-tech incumbents looking to build as a tech giant would   Missions usually involve building an ambitious piece of software from 0 to 1 as part of a small 3-4 person team.    You’ll be paid to scope it out give the client options guide strategy and execute on the selected solution. Sometimes the client has a clear vision sometimes not; which is why A.Team builders tend to be senior folks who can work together to find the right direction.    Who A·Team is for:   Senior UX/UI Designers who left large companies and high-growth startups to pursue their craft with autonomy.   Those who prefer consistent contract work over a full-time role who want to create a variety of new products alongside other top-tier builders.   The majority of A.Teamers spend most of their time doing independent work but a sizeable percentage are either employed full-time (but testing out client work) bootstrapping a side project or looking for their next big thing   Who A·Team is not for:   People looking for small gigs   Folks looking to build simple wordpress/wix/squarespace-style websites   Those still early in their careers and recent university/bootcamp grads (at least not yet)   Our long-term vision: A·Team is a new type of company for a new kind of independent software builder. We call them unhirables: people who traditional companies couldn’t hire full-time even if they wanted to but who want to do their most meaningful work with their favorite people in small autonomous distributed expert teams.  To help us secure amazing missions we raised $5 million+ (not public yet) from NFX Village Global and Box Group along with the former CEO of Upwork the founders of Fiverr and Lemonade Apples Global Head of Recruiting YC Partner Aaron Harris Whartons Adam Grant and Dukes Dan Ariely. ,2023-08-13,Worldwide,2023-08-13 11:26:01.172054
ML Engineer Intern,https://remotive.com/remote-jobs/software-dev/ml-engineer-intern-1754562,At Ivy we’re on a mission to unify all Machine Learning (ML) frameworks making ML code cleaner more flexible and fully reusable. All Ivy functions can be executed using TensorFlow PyTorch MXNet JAX and NumPy without any change to the code. Weve just raised a round of venture funding. We’re looking for talented developers to join this ambitious endeavour just as we’re getting started. Hop on board and lets unify.ai!  We are in talks with developers from Google Facebook NVIDIA Hugging Face and other top software companies who would like to use Ivy in their popular open-source projects to instantly support all frameworks. A few examples are: Ray FastAI Transformers PyG Pyro Kornia.      Role We are looking for developers to join our team remotely for 3-12 months with flexible start dates. You will help to extend Ivy’s codebase as we expand into the PyTorch Ecosystem and beyond. The monthly salary will be $2500-4000 depending on experience. We are hiring worldwide no visa required. During the role your tasks would include: ● Helping to design Ivys graph compiler and transpiler enabling automatic code conversions between frameworks ● Working alongside our open-source partners helping to incorporate Ivy into their popular repositories ● Implementing SOTA models in Ivy and adding these to our model hub   Requirements ● Strong Python skills with expertise in one of: PyTorch TensorFlow JAX ● Strong skills in recursive programming. Check out the Ivy Container class ● A passion for Machine Learning research and for our vision to unify the ML frameworks!   Application Instructions After clicking the apply button please check your spam promotion and junk folders every few days. Unfortunately some of our emails are ending up there. We are working hard to fix this asap. If you have any questions in the meantime please reach out on the Join our Team channel (or direct message the IvyTeam account) in our discord server! We really look forward to hearing from you! :) ,2023-08-13,Worldwide,2023-08-13 11:26:01.172056
EU Backend Engineer,https://remotive.com/remote-jobs/software-dev/eu-backend-engineer-1698906,Sportys sites are some of the most popular on the internet consistently staying in Alexas list of top websites for the countries they operate in   In this role you’ll be responsible for developing microservices in a distributed deployment environment with an emphasis on containerisation with Docker and K8S. You won’t just be writing simple CRUD applications but instead will be working on the core logic of complex systems that are accessed millions of times a day. We wrote our system from scratch about 3 years ago so you’ll be working with the latest technology and won’t have to worry about decades old legacy code.   A willingness to work in Springboot is fine - as long as you are willing to learn and have demonstrable experience in an object-oriented programming language.     Our Stack (we dont expect you to have all of these)   Backend Application Framework: Spring Boot (Java Config + Embedded Tomcat) Micro Service Framework: Spring Cloud Dalston (Netflix Eureka + Netflix Zuul + Netflix Ribbon + Feign) Database Sharding Middleware: Lede Cetus Database: MySQL and MongoDB Mybatis Druid Public Cache: AWS ElastiCache + Redis Message Queue: Apache RocketMQ Distributed Scheduling: Dangdang Elastic Job Data Index and Search: ElasticSearchLog Real-time Visualization: ElasticSearch + Logstash + Kibana Business Monitoring: Graphite + Grafana Cluster Monitoring: AWS Cloudwatch Tasking: Elastic Job Server: Netty    Responsibilities   Develop highly-scalable mobile internet backends for millions of users Work with Product Owners and other development team members to determine new features and user stories needed in new / revised applications or large/complex development projects Participate in code reviews with peers and managers to ensure that each increment adheres to original vision as described in the user story and all standard resource libraries and architecture patterns as appropriate Respond to support calls for applications in production for quick diagnosis and repair to keep things running smoothly for users Participate in all team ceremonies including planning grooming product demonstration and team retrospectives Mentoring less experienced team members  Potential On-Call responsibilities depending on team and tenure   Requirements   Minimum of 2+ Years within a relevant role Preferred experience in Spring Boot Spring Cloud Spring Data and iBATIS Strong experience with highly-scalable web backends Experience designing highly transactional systems Advanced proficiency in Object Oriented Design (OOD) and analysis Advanced proficiency in application of analysis / design engineering functions Advanced proficiency in application of non-functional software qualities such as resiliency and maintainability Advanced proficiency in modern behavior-driven testing techniques Deep understanding of Microservices Proficient in SQL Expert knowledge of application development with technologies like RabbitMQ MySQL Redis etc Strong experience with container and cloud solutions such as Docker Kubernetes and AWS Cloud An ability to work independently Excellent communication skills in English   Benefits   Quarterly and flash bonuses Flexible working hours Education allowance Referral bonuses 28 days paid annual leave 2 x annual company retreats (Lisbon + Dubai in 2022 / Phuket in Q2 2023 + 1 more TBC!) Highly talented dependable co-workers in a global multicultural organisation Payment via world class online wallet system DEEL Top of the line equipment supplied by market leader Hofy We score 100% on The Joel Test Our teams are small enough for you to be impactful Our business is globally established and successful offering stability and security to our Team Members   Interview Process   HackerRank Test  Remote video screening with our Talent Acquisition Team + live ID check Remote 90 min video interview loop with 3 x Team Members (30 mins each) Pre offer call with Talent Acquisition Team ID check via Zinc 24-72 hour feedback loops throughout process   ,2023-08-13,Europe UK,2023-08-13 11:26:01.172058
Backend Developer,https://remotive.com/remote-jobs/software-dev/backend-developer-1753324,At Mimo we believe that coding can open doors to careers and opportunities like few other skills. Thats why weve rallied around the common goal of making coding universally accessible.   Were looking for a backend developer to join our cross-functional web team. You’ll build the business logic and protocols that deliver flexible flows scale highly distributed systems and continuously improve our infrastructure to help us provide the most accessible and enjoyable way to learn to code to our users.   What you’ll be doing  You’ll design build and ship major user-facing engagement features in collaboration with product managers designers and developers using C# and ASP.NET Core with some TypeScript sprinkled on top for some microservices.  You’ll develop backend components in conjunction with SQL Server the underlying database on top of Entity Framework Core as ORM. You’ll design scalable REST APIs and background jobs that support the growth of the Mimo App and Web version. You’ll build and operate infrastructure toolset and deployment pipelines taking operational ownership of the services.    You’ll thrive in this role if  You’re a seasoned developer. You have five (or more) years of experience as a backend developer shipping features for large-scale and real-time applications using C# and ASP.NET Core building consumer-facing products. You have a bias for action. You have a strong sense of urgency and when you see a problem you solve it. You dont have time to waste on analysis paralysis and prefer to learn from your mistakes as you go. You’ve built and maintained APIs. You hold yourself and others to a high bar when working with production systems bringing a sound understanding of API design and best practices. You care about code quality. You follow engineering best practices like code reviews to ensure and maintain excellent application performance and code quality. You take the lead to ensure reliability. Practical experience securing monitoring log analysis and conducting investigations in cloud-based environments (we use GCP). You bring excellent attention to detail. You’ll put the user first when reasoning trade-offs while caring deeply about the details. You ooze the values of the DevOps mindset. You’re intensely curious and passionate about running software in DevOps environments and eager to explore more about DevOps and SRE. You know a thing or two about architecture containerization and orchestration. You’re keen to learor use container systems like Docker and/or Platform as a Service. You have a sense of ownership. You believe in solving a problem entirely rather than simply shipping a solution. You operate autonomously and follow through on your commitments.    How we work  For this role we ask you to be located adjacent to Eastern European Time (UTC ±0 to UTC +2). If you’re located outside this time zone range and want to move to the company’s official headquarters in Austria we’ll handle the work permit process and cover travel expenses. If you prefer to work outside your home we offer a physical location in Vienna and co-working stipends in other cities. We love working async. You can set your own pace and schedule.    Our global perks and benefits  We have a remote-first mentality and give everyone a home-office budget. 25 days of paid vacation in addition to your local public holidays and paid sick leave. We sponsor team retreats throughout Europe and remote-friendly activities like hack weeks and coffee breaks. To further develop yourself use our €1k growth budget for books online courses conferences or anything else that supports your development. To give our menstruating team members the time off to cater to their health when needed during their menstrual cycle we offer up to 2 days of paid menstrual leave per month. Your annual gross salary will range from €57k to €66k gross annually which will automatically increase by 5% yearly. No questions asked. The chance to build a world-class product positively impact millions of aspiring developers and be a virtual owner of the company with equity (phantom stock).    Our 4-step hiring process in a nutshell  You’ll first have a video-call with a member of the People team for a quick get-to-know chat. Then you’ll be given a take-home challenge to work on. Don’t worry; we know you have many things on your plate and good things take time. You won’t be given a deadline. Next up is the technical interview to show off your skills to the hiring manager. Lastly you’ll meet your potential future peers for a laid-back conversation. If everything goes silky smooth you’d be receiving an offer from us shortly after. Fingers crossed!    About us   With the Mimo app weve made it easy and fun for more than 15 million beginners to start coding on the go and build up their confidence to pursue a career in tech. From bite-size coding exercises to full-fledged projects we’re helping our learners form a habit of coding and reach university-level learning outcomes. If you too want to help millions of people learn to code and eventually become developers this is your opportunity to shape the future of tech education. ,2023-08-13,EMEA UK,2023-08-13 11:26:01.172059
Full Stack Engineer,https://remotive.com/remote-jobs/software-dev/full-stack-engineer-1226094,  はじめまして /hajimemashite/ nice to meet you We are a financial technology company that offers mobile daily banking services in Japan. We help customers open a local bank account manage everyday spending use overdraft and transfer money back home. About your role: Your mission as a full stack engineer in the product engineering team is to help customers safely onboard our services and to assure they can reliably manage their everyday spending via payments cards and cash withdrawals. Objectives of your role  Work across the full stack building highly scalable distributed solutions that enable positive and secure user experiences and measurable business growth. Develop new features and infrastructure in support of rapidly emerging business and product requirements. Assume initiative to propose and deliver a compelling technical solution from early proof-of-concept to testing against user requirements to market-ready release. Ensure application performance uptime and scale maintaining high standards of code quality and thoughtful application UX/UI design.  Daily and monthly responsibilities  Design and build end-to-end systems optimized for security speed and scale. Participate in all aspects of iterative software development including design implementation testing deployment publishing and troubleshooting. Search learn and familiarize yourself with current tech trends. Discover and implement new technologies that yield a competitive advantage. Collaborate across multiple ethnic cultures via Slack Jira comments Confluence documents and frequent video conferences.  Team and culture:  Born global and born remoteWe are nomads with the world as our home. We demonstrate with kind actions that every employee belongs to our 一門 /ichimo clan. We are our customersIts personal because we have lived through the pain of the underbanked. We empathize with our customers and adapt to their feedback. Bring choices to the tableWe are proactive in seeking out challenges and opportunities. We are transparent in communication and propose multiple courses of action to deliver a solution. Become a learning machineWe continuously upskill to achieve freedom of maneuver with our team and to triumph over challenges.  Required skills and qualifications:  Experience working with Java Spring Boot Flutter &amp; AWS. Bonus points for experience working with Kotlin AWS CI/CD RDS Postgres. You are motivated by the impact that your work has. You enjoy writing testable code and believe in Test Driven Development. Fluent English is a must. You are a confident communicator. Communicating with teammates collecting requirements describing product features demoing work in progress and providing updates are integral parts of your work. You have a self-starter mindset: you enjoy working in a fast-paced team where you can take the initiative. You are autonomous and independent but you also know when to collaborate with the rest of the team. You are a risk-taker: you’re not afraid of challenges and you think being questioned on your assumptions and decisions helps you grow. Previous experience with building finance/banking products. Bonus points if you speak Japanese.  What we offer:  Continuous learning environment. Improve your technical skill-set. Trust and freedom. Supportive and highly skilled team members. Great culture of transparency and openness. Opportunity to make a real impact in customers’ lives.    ,2023-08-13,EMEA,2023-08-13 11:26:01.172061
Senior Frontend Developer,https://remotive.com/remote-jobs/software-dev/senior-frontend-developer-1383531,Long-term - 100% remoteThe Role:   We are looking for a Senior Frontend Developer (Angular.js/React.js) for one of our clients. You are a perfect candidate if you are growth-oriented you love what you do and you enjoy working on new ideas to develop exciting products.   What we are looking for:     +5 years experience with React.js/Angular.js.   You follow the best practices and conventions.   Relevant experience in CI/CD and related tools.   Ability to work with minimal supervision.   Intermediate-advanced English level.   Ability to communicate well with both technical and non-technical clients.   Nice-to-have:    Time zone: CET (+/- 3 hours).   Basic backend knowledge for minor backend jobs.   Responsibilities:   Ability to build libraries and frameworks of reusable efficient code.   Competence in designing and implementing low-latency stable and performing applications.   Capacity to effectively collaborate with other team members and stakeholders remotely.   Ability to implement data protection systems.   Competence in data storage solutions.      What Proxify offers    Career-accelerating positions at cutting-edge companiesDiscover exclusive long-term remote engagements at the worlds most interesting product companies. Hand-picked opportunities just for youSkip the typical recruitment roadblocks and biases with personally matched engagements. Fast-track your independent developer careerStart small and gain more freedom to take on new engagements as you build your independent developer career. A recruitment process that values your timeOnly one hiring process with the possibility of several positions without any additional tests.  ,2023-08-13,,2023-08-13 11:26:01.172062
Senior Laravel Developer,https://remotive.com/remote-jobs/software-dev/senior-laravel-developer-1422554,Long-term position - 100% remoteThe Role:   We are searching for a Senior Laravel Developer for one of our clients. You are a perfect candidate if you are growth-oriented you love what you do and you enjoy working on new ideas to develop exciting products.   What we are looking for:     +5 years experience with Laravel.   Understanding of the MVC pattern.   Understanding of SQL databases.   You follow the best practices and conventions.   Ability to work with minimal supervision.   Intermediate-advanced English level.   Ability to communicate well with both technical and non-technical clients.   Nice-to-have:    Time zone: CET (+/- 3 hours).     Responsibilities:   Cooperate with fellow backend and front end developers.   Design and implement web applications that use the Laravel framework.   Implement server side logic to process front inputs.   Identify and fix bugs that are found within code.   Interact with SQL databases.   Ensure all inputs going to a database have been parameterized.   Ensure the appropriate security standards have been implemented.   Ensure youve written unit test cases to verify code is performing as expected and to prevent possibly security breaches.   Create written documentation for the different components.     What Proxify offers    Career-accelerating positions at cutting-edge companiesDiscover exclusive long-term remote engagements at the worlds most interesting product companies. Hand-picked opportunities just for youSkip the typical recruitment roadblocks and biases with personally matched engagements. Fast-track your independent developer careerStart small and gain more freedom to take on new engagements as you build your independent developer career. A recruitment process that values your timeOnly one hiring process with the possibility of several positions without any additional tests.  ,2023-08-13,,2023-08-13 11:26:01.172064
Vue 3 Web App Development,https://remotive.com/remote-jobs/software-dev/vue-3-web-app-development-1751215,01 — OverviewIndustry ProblemsRestaurants often have staff who have worked with them for years (sometimes decades) whose work goes unnoticed and unrecognized. This dynamic can lead to people feeling unseen and unvalued. When this happens staff will get burnt out and want to quit.Product SolutionsWe are creating a web app to positively reinforce restaurant staff so they continue to work hard at their jobs. The app will give managers the ability to create tasks allow makers to complete tasks and for performance to be tracked and rewarded. Makers will appreciate the app because they will be incentivized to keep working hard and at high quality. Managers will enjoy the app because they will have the ability to easily organize their kitchen staff’s work and see helpful analytics on their staff performance.02 — ScopeRoleWe need a frontend Vue 3 developer who can create an Ionic app from screen components in Storybook. Our app is using the Ionic framework with Vue 3 and has already been initialized. We have a dedicated UI developer (Josh) who creates the screen UIs from designs in Figma. Your responsibility would be to take those UIs and give them functionality creating the finished product by integrating with backend APIs written by our backend developer (Dhanish).Expertise RequiredVue 3 (not just Vue 2)Progressive Web Apps (PWA) especially current cross-platform capabilitiesCalling a backend API (HTTP)Proficiency withTypescriptAsynchronous code (async/await or promises)CSS Custom Properties (aka CSS Variables)Helpful experienceIonic Framework (v6)Firebase / Google CloudBonus pointsYou have experience with StorybookYouve worked with state machines (XState)BudgetWe will be payed per epic. More to come in next phase of the onboarding process.UtilizationYou’ll be expected to complete a mutually agreed upon set of tasks per one-week sprint until the epic is completed.TimelineEach sprint needs to be finished in 1-2 months.03 — Project ProcessMethodThis project will be organized in a one-week sprint structure. We will hold the following meetings to help stay aligned and on track:Monday morning Sprint Review and Planning to look over the work that we’ve accomplished address any inefficiencies and identify the tasks we will focus on next.Frequent text-based stand-ups to make sure we are all on track and not blocked04 — Next StepsStep 1Developer to send a 3-5 minute video which shows a demo of a web app made using Vue. Video should include:A look at the front-end functionalityA look at the codeComments on what role the developer played in creating the appNote: Developers who do not submit this video will not be considered as highly as those who do. Sending this video shows youve read this far demonstrated the value of the collaboration and respect the hiring process were implementing Step 2Company to share the repository and API documentation for review.Step 3An optional skill assessment to ensure developer has the expertise needed for the project.Step 4Sign contractor agreement and begin the project. ,2023-08-13,Worldwide,2023-08-13 11:26:01.172066
Video Tutorial Production,https://remotive.com/remote-jobs/all-others/video-tutorial-production-1751218,We are launching a new Framer Academy platform and are looking for freelance video producers who have experience in creating high-quality tutorial videos and courses. The ideal candidate will have a strong background in Framer visual design web design video production editing and post-production and be able to produce engaging and visually stunning videos. We have a list of courses and videos we want to produce. Think of topics like CMS Fundamentals Components Effects and Animations and much more.Responsibilities:Write a draft script for video tutorials based on topics we give youWork with us on perfecting the outlineCreate an engaging example designs that are used in the videosProduce and edit high-quality video contentCollaborate with our team to ensure that all videos are on-brand and consistent with our style guideMeet deadlines for video submissions and revisionsStay current with industry trends and best practicesRequirements:Fluent in written and spoken englishStrong knowledge of FramerStrong knowledge of web design and the latest trendsStrong visual design skillsStrong video production editing and post-production skillsExcellent attention to detail and ability to meet deadlinesStrong communication skills and ability to handle feedbackPrior experience producing and editing videos is a plusThis is a remote freelance position and candidates can work from anywhere. To apply please submit an application describing your relevant qualifications and experience. Always include a link to videos you have previously produced.,2023-08-13,Worldwide,2023-08-13 11:26:01.172068
Freelance Writer,https://remotive.com/remote-jobs/writing/freelance-writer-1185979,Our organization is seeking content writers to create articles and blog posts on a variety of topics.   The rate of pay is $20 per 100 words (this comes out to approximately $100 per article or $50 per hour).   Some topics you may be asked to write about include the following (you can always turn down a topic if you do not feel comfortable writing about it however if you have experience or expertise in a specific area please let us know):    Health &amp; beauty Fitness Home Decor Fashion Sports Do it yourself Finance Legal Medical Family/Parenting Relationships Real Estate Restaurants Contracting (plumbing pool building remodeling etc.)    These are just some of the more general industries and topics that we cover.   Requirements:  We ask that all work be completed using a word processor such as Microsoft Word or Open Office A reliable internet connection and the ability to meet deadlines Good communication skills and respond in a timely manner to editorial staff when they ask for updates on tasks etc Work well as a team member with the rest of our content management and editorial staff  Note: Applicants to this job signaled that accessing some writing tasks may require payment. ,2023-08-13,Worldwide,2023-08-13 11:26:01.172069
Office Assistant ,https://remotive.com/remote-jobs/all-others/office-assistant-1749306,WHY YOU SHOULD APPLY Coalition Technologies is devoted to delivering clients the highest quality work while providing our team a fun thriving and innovative environment. Along with the opportunity for tremendous career growth and rapid advancement CT offers:  The most competitive profit-sharing bonus plan in the industry paying up to 50% of company profits to full-time employees each month! A highly competitive Paid Time Off plan promoting quality work-life balance. Subsidized gym memberships to help team members feel their best. Medical dental vision and life insurance packages for all US-based team members. International Health Insurance Reimbursement Program for all international team members a benefit unique to Coalition. Device upgrade and learning reimbursement programs. Motivating career development plans with clearly defined goals and rewards. Additional job-specific incentives and bonuses.  Plus 100% of our team works remotely with the support of time tracking software. Our company culture specializes in supporting remote team members and we’ve been doing so for more than a decade. CT welcomes your application wherever in the world its coming from!   YOUR DUTIES AND TASKS:  Answer phones and direct calls. Complete entry-level bookkeeping including recording expenses organizing receipts and completing other transaction records. Resolve billing issues with clients and internal team members. Provide account access usage reports data analysis and other ad hoc requests for team members. Support quality assurance checks of various internal and client facing reporting. Organize new client contracts create invoices and process client payments. Contribute to internal database maintenance upkeep and data entry. Research order &amp; distribute company-wide gifts (2-3 times per year). Organize company events competitions and special projects throughout the year. Facilitate company holiday time off and schedule variation calendars.    YOU SHOULD HAVE:  Willingness to learn grow and collaborate with the team and company as a whole Excellent verbal and written communication skills A high level of discretion ethics and trustworthiness Intermediate spreadsheet skills (preferred) Innovative thinking and willingness to challenge existing methods where improvement is possible Experience in bookkeeping / financial record keeping (preferred) Experience with Google Sheets or Excel Quickbooks Online and G Suite (preferred) The availability to work 40 hours per week from 9:00 am to 6:00 pm PST Reliable space to work remotely - fast computer quality internet camera microphone speakers  This is a position with a high opportunity for the right candidate to grow! Our successful office assistants have seen fast growth and promotion both within the Accounting team and to other teams.   We are looking for talented and diligent candidates who excel in our skills tests and will consider these candidates even if past experience or educational background criteria arent met.   *Starting base pay in the US states of California New York Washington and Colorado for this position ranges between $15 - $25 per hour   ,2023-08-13,Worldwide,2023-08-13 11:26:01.172071
