title,link,description,pubdate,location,timestamp
"LeadSimple, Inc.: Marketing Manager",https://weworkremotely.com/remote-jobs/leadsimple-inc-marketing-manager, Want to join a team of A players in an exciting highgrowth entrepreneurial environmentWere a small team solving big problems in the property management industry Bootstrapped since 2013 were passionate about helping small businesses simplify growth and streamline operations providing the leading CRM in our spaceThe long version of our story Back when web 20 was a thing get off my lawn LeadSimples founders started a lead generation business connecting landlords with property management companies Witnessing the challenges lead buyers had closing deals led into a natural segue to build out an industryspecific CRM which became the defacto industry standard Fast forward to 2020 when we released a processworkflow suite to move from the sales side of our clients business into the heart of daytoday operations The market was hungry and responded aggressively to the new direction which led us to double down with growth and additional product expansionExpectations for your first 90 daysFirst 30 days Complete a comprehensive analysis of existing marketing campaigns efforts  channels resulting in execution of one lowhanging fruit lead generation First 60 days Complete a comprehensive analysis of the current customer journey and identify  execute on 2 new marketing campaigns ie upsell email series event email marketing campaign webinar flow reengagement etc First 90 days Create  execute on 2 owned marketing plans with two integration partners resulting in an increase in connections attributed to the 2 marketing campaignsA day in the life ofStay up to date on all product changes features and upcoming releases Knows the product inside and out Connect the product directly to the problems and pain points felt by the industry and educates them about the solution  LeadSimple Drive the development and implementation of comprehensive marketing strategies to enhance brand visibility generate leads and drive customer acquisition and customer adoption Utilize data analysis and market research to identify target audiences optimize campaigns and achieve measurable resultsDive deep into marketing data to track and analyze key metrics campaign performance and ROI Identify areas of improvement uncover insights and provide actionable recommendations to optimize marketing initiatives and drive continuous growthOversee the implementation and management of data tracking systems to capture organize and analyze marketing data Ensure accuracy consistency and reliability of data enabling informed decisionmaking and accurate performance reportingLeverage your analytical mindset to conceptualize complex marketing data transforming it into clear and actionable insights Develop visualizations reports and presentations to communicate findings effectively to stakeholders at all levels of the organizationWork closely with the Head of Marketing as their righthand person to support the development and execution of marketing strategies Provide insights recommendations and updates on marketing initiatives while proactively identifying opportunities for improvement and growthStay up to date with industry trends competitor activities and emerging marketing technologies Continuously explore new opportunities to improve marketing effectiveness enhance customer engagement and drive business growth Present ideas conduct feasibility assessments and lead the implementation of approved initiativesPromotes a culture of innovation within the marketing team by encouraging creative thinking idea sharing and crossfunctional collaboration Inspire and empower team members to think outside the box experiment with  test new strategies and take calculated risks to achieve breakthrough resultsPerksMonthly Friday Free DayCompany HolidaysPaid Time Off in addition to the aboveMonthly Healthcare AllowanceYearly Vacation AllowanceFun and outcome driven work environment with a smart hard working teamLocation independenceMission driven company and valuesbased culturePlease only apply if youEmbrace learning new technology Learn fastCommunicate crisplyProactively seek solutionsOwn the outcomeEmbody emotional maturityBring an optimistic can do attitudeSupply your own internet and smartphone35 Years Experience in the Marketing FieldHave B2B SaaS experience preferredWe have an amazing team of A Players and were ready to add more Selected candidates might have written assessments and multiple interviews with different people Well do whatever it takes to get the right person in the right seatIf you think you would thrive in the above environment and make an impact for our customers wed love to talk to youNOTE We are not accepting applications in California Colorado or New York at this timeIn summaryYou can do it in an officeYou can do it from homeWe really dont careAs long as its known What matters is thisWhen the chips are downAnd your back is against the wallCan we count on you to make the right callJudgment intuition or care by another nameWe call it Owning The Outcome  because it really is the whole gameHave the customers back and they will treat you the sameIf you can do thatThen were birds of the same featherSo come join our team and well make music together,2023-06-21,Anywhere,2023-06-21 12:53:48.490369
Peanut App: Senior Data Engineer,https://weworkremotely.com/remote-jobs/peanut-app-senior-data-engineer,Time zones GMT UTC 0 CET UTC 1 EET UTC 2Why join usbuild tech for good reallytruly remote environment all of Engineering is fully remotevery experienced team 10y average experienceunique tech  product challengescompetitive compensation 90120k year Your team and contextYoull be joining our Data team alongside the Head of Data and a Machine Learning Engineer The team is responsible for processing all of our backend data both functional and bespoke analytics events tables to produce insights reporting and delivering the machine learning projects used across our user experience Your missionsAs our Senior Data Engineer you will serve a pivotal role in our organisation performing a combination of tasks on a daytoday basis including but not limited toArchitecting the Future of Data Engineering Weve initiated our journey towards the next generation of data processing at Peanut leveraging Airflow DBT and Snowflake We need a skilled and committed Engineer to materialise this vision by developing robust and reliable code adhering to best practices and constructing a scalable futureproof pipeline that caters to the needs of our growing businessProject Delivery Acting on highlevel directives from Marketing and Product teams you will oversee the design delivery testing and maintenance of individual reports and dashboards ensuring accuracy and reliability of data insightsCollaborative Support You will contribute to code reviews within the Data team and offer valuable inputs into table design and analytics events across Engineering and Product teams You may also be called upon to assess data accuracy and define data requirements for upcoming projects ensuring our product developments are datainformedContinuous Improvement You are expected to be proactive in identifying areas of technical debt performance or scalability issues and production bugs Working closely with the rest of the dataengineering team you will strategize and plan corrective actions to address these areas ensuring the optimal operation of our data systemsFostering Innovation Your participation in ideation workshops is crucial and we anticipate your active contribution of new ideas for technical or userfacing features We believe in the collective brilliance of our team and were eager to hear your fresh and innovative ideas to drive the product forward BenefitsCompetitive compensation 90120kyear depending on experienceShare optionsWork anywhere in EuropeWe care about the work done not where you do it from Most of us work remotely full time and were equally happy if youd prefer to work from our London HQ or anywhere in Europe You just need a suitable workspace and a good internet connectionFlexible scheduleMany of us are parents andor have various personal life commitments While we typically work around 40 hours a week how you schedule your work hours is up to you RequirementsProfessionallyData Modelling and Warehousing You have a solid understanding of data modelling principles and have experience designing implementing and maintaining data warehousesExperienced Data Pipeline Builder You have 5 years of experience building data pipelines for an analytics use caseSQL Proficient You possess strong SQL fundamentals Our flavours are PostgreSQL and SnowflakeAirflow Expert You understand the dos and donts of data orchestration using Airflow including how to setup locally and in the cloud as well as the use and creation of operatorsAnalytical Mind You have the ability to read and understand data to be able to test processes thoroughly and gather insights for othersFamiliarity with DBT You have handson experience with DBT including understanding its best practicesExperience with Cloud Platforms Youre familiar with major cloud platforms such as AWS Google Cloud or AzureKnowledge of Data Security and Governance You are wellversed in data privacy regulations like GDPR and data security best practicesProject Management Skills You can effectively manage project timelines resources and stakeholder expectationsStartup Environment Savvy You have worked in an earlystage startup environment and are comfortable with the dynamism and pace of such settingsRemote Team Experience You have successfully worked remotely with a distributed teamPersonallyImpact Driven You want to build technology for good and our work ethic resonates with you You see how it can guide your daytoday workCommunicative You have strong written and spoken English skills and can explain complex technical concepts in a clear and accessible wayProblem Solver You have robust problemsolving skills and can troubleshoot under pressureSelfMotivated and Independent You can effectively work alone and drive tasks to completion without supervisionAdaptable You are comfortable with rapid changes that come with earlystage startupsResident You live in Europe incl EU EEE or UKWilling to Travel You are willing to travel 34 days every 23 months to meet the team,2023-06-21,Europe,2023-06-21 12:54:02.982402
"Ecochain Technologies: Senior Software Engineer (Go, GraphQL, AWS, Event Sourcing) | Climate Tech SaaS scale-up",https://weworkremotely.com/remote-jobs/ecochain-technologies-senior-software-engineer-go-graphql-aws-event-sourcing-climate-tech-saas-scale-up,Time zones UTC 2 SBT UTC 11 GMT UTC 0 CET UTC 1 EET UTC 2 MSK UTC 3We are a purposedriven scaleup company and with our innovative scalable and modern software solution we enable our customers to reduce the environmental impact of their products To support our mission we are looking for forwardthinking talented people to join our fastgrowing Product  Technology team to extend our softwares functionality and usability You will be working in an agile environment where the tech team builds deploys monitors and supports the platform The Software Engineers role is to build optimized scalable modular software using the required technologies You are tasked with developing and coding backend components and connecting applications to other web servicesIf youre looking for a job that aims to create a better world having an opportunity to develop yourself where your opinion matters and where you will be working with cuttingedge technologies Go GraphQL Neo4J AWS React then being a Software Engineer  Ecochain is the perfect job for youYour responsibilitiesWriting and maintaining code  APIsAnalyzing and implementing best coding practices into the project codeAnalyzing technical requirements of the project and adapting the code in line with themWorking on ways to automate and improve development and release processesWorking with software developers to ensure that development follows established processes and works as intendedKeeping uptodate with industry trends and technology developmentsYour knowledge skills  competenciesAt least 5 years of experience as a developer including several years working with GoAt least 3 years of experience using AWS Terraform and DockerWorking knowledge of part of our Tech stack GraphQL Go React Redis MongoDB Neo4j Grafana SQS ElasticSearchA technical vision and a passion for creating innovative solutions and improving your work environmentGreat attention to detail and good knowledge in shipping highquality code clean code TDD DDD SOLIDComplex business and architecture do not scare you they stimulate you to give your best because you are willing to understand every single piece of itYou are willing to get up close and personal with cuttingedge technologies Including tech that you introduce to the stackGood communication analytical and problemsolving skillsOpenness to receiving and giving feedback in a safe and inclusive workplaceCuriosity proactivity team spirit and passionThe cherry on the cake but not mandatory you are familiar with DDD Event sourcing highperformance applications and software architectureThis is a fully remote job In order to join our remote team we also require thatYou are highly proficient in spoken and written EnglishYou live in a time zone with a maximum time difference of 2 hours to Central European Time Amsterdam timeWhat we offerMaking an impact as you will work on helping to solve the biggest problem of humankind climate changeA daily challenge making complex stuff easy to use as this is not a straightforward journeyEnjoy the ride of the scaleup phase were in and evolve your skills and grow along with the companyThe freedom of planning your work around life and not the other way around  we want you to bring your full self to workA 3day quarterly team retreat to update  upgrade yourself and have some quality time with your team members in a beautiful placeA longterm commitment to be part of the company and support our mission Why you should join our teamPurpose Whether you call it having an impact making a difference or doing work that matters many professionals like yourself find it increasingly important to have a job that makes a tangible contribution to a better world At Ecochain we enable clients to get a grip on their environmental impact and sustainable ambitions We turn data into actionable insights and enable our customers in improving the footprint of their products processes or company as a whole Because only if you know where and how the impact is generated you can come up with ways to reduce it Timing We are in a scaleup phase of organizational development You will become part of a dynamic international team of currently 50 colleagues and contribute to our ambitious growth goal This provides great opportunities there is room to challenge the status quo and have that sense of ownership and very real influence that turns daily work into something inspirational And since we are a technologydriven company the development team is the backbone of our futureTeam Our development team is growing rapidly in the coming months to bring to life all the fantastic ideas we have on our ambitious roadmap It is the perfect time to jump on the Ecochain trainOur interview processScreening interviewInterview with our Tech LeadCoding assessmentReview assessment with two members of the engineering teamClosing chat with our Head of Product Apply for the jobIf you have any questions about the company the position or the procedure you can contact Nynke Hessels via recruitmentecochainrecruiteecomNO AGENCIES PLEASE,2023-06-21,Europe,2023-06-21 12:54:12.831060
EngagedMD: Software Engineer,https://weworkremotely.com/remote-jobs/engagedmd-software-engineer-1,Time zones EST UTC 5 CST UTC 6 MST UTC 7 PST UTC 8 AKST UTC 9 HST UTC 10Youre an engineer with a strong experience on the backend and capable of contributing across our product ecosystem Were EngagedMD and we have a patient journey application used by more than 1 million users nationwide and internationally since its launch and we continue to see enormous growth and adoption from medical clinics across multiple markets This is an exciting opportunity to join us in our mission to make life easier for clinics and patients alike You will have the opportunity to architect backend infrastructure and develop new features for our customers while also closely collaborating with our Platform Product and Customer Success teamsThis fully remote role reports to our Development Lead and candidates are required to reside in the United States This role requires legal authorization to work in the United States EngagedMD is able to sponsor current H1B visa holders for this roleWhat Youll DoDesign and develop robust scalable and secure backend solutions for our patient journey web application ensuring high performance and availabilityCollaborate with various teams to understand and translate business requirements into technical solutions that meet our customers needs Build and maintain APIs to integrate with thirdparty services and tools ensuring seamless data exchange and interoperabilityOptimize and tune the application for performance scalability and reliability working closely with the DevOps teamParticipate in code reviews testing and quality assurance activities to ensure code quality and adherence to best practices and standardsWhat Youll BringA minimum of 5 years of software development experienceExperience with Nodejs Typescript React and SQLExperience with AWSA missiondriven orientation to all you do Superior written and verbal communication skillsAbility to thrive in a small fastpaced organization Bachelors degree or equivalent career experience Its Also Nice If YouHave at least a passing familiarity with the fertility andor healthcare industriesHave successfully worked remotely with distributed teams in the pastWhat We OfferCompetitive compensation and equityMedical dental and vision coverage heavily subsidized by the companyOpen Paid Time OffPaid family and medical leaveGenerous paid holidays401k retirement savings plan EngagedMD is an equal opportunity employer Were committed to diversity equity and inclusion We believe our company and products are made better by the varied perspectives of our employees each of whom we seek to empower and support in their individuality We hire our team members on the basis of merit qualifications and the needs of our business in order to best achieve our mission to make life easier for the clinics and patients we serve About EngagedMDEngagedMD is a fastgrowing B2B software company that has developed the leading patient journey management solution for the fastgrowing fertility sector Nearly half of fertility patients in the US use our eLearn and eSign tools and we also have increasing international presence Clinics use our software to reduce repetitive manual tasks and streamline the patient journey which helps them increase capacity and growth while improving the patient experience and reducing doctor and staff burnout We are known for having a collaborative friendly high energy and fastmoving culture and a focused startup atmosphere,2023-06-21,USA,2023-06-21 12:54:22.476372
DownHome Solutions: Customer Support Engineer,https://weworkremotely.com/remote-jobs/downhome-solutions-customer-support-engineer,Time zones EST UTC 5 CST UTC 6 MST UTC 7 PST UTC 8 AKST UTC 9 HST UTC 10Who we areDownHome Solutions seeks to fill a fulltime remote technical support role Candidates can be based anywhere in the US and will join our small fully remote support team located across the countryPlease note This is a US based role onlyWho you areThe ideal candidate will be friendly flexible and experienced with nonprofit community lending Familiarity with technology is required technical support experience and experience in microfinance or community lending is preferred It is essential that candidates be customerfocused our clients nationwide depend on our personable patient and courteous software support online and over the phone ResponsibilitiesDevelop a thorough working knowledge of the software platform and our customer base of community lendersProvide enduser support via Zoom email and other online support toolsTroubleshoot reported issues and coordinate solutions with other support staff and the development teamPerform software QA testingParticipate in team meetings to advance customer support software development and marketing effortsOther tasks as assigned we encourage you to find a fit for your skills For instance writing software documentation sales and marketing tasks web design etcRequired SkillsExperienceStrong communication analytical and technical skills with excellent time managementExperience serving multicultural clientsExcellent people skills and ability to collaborate in diverse dynamic teamsComputer skills including proficiency in MS Excel MS Word Mail Merge Google Drive and loan databasesBachelors Degree in a related field or equivalent experience preferably in business administration accounting finance or community and economic developmentDesired Skills  ExperienceStrong understanding of lending loan origination and loan servicing particularly in the context of CDFI lendingFamiliarity with federally funded programs relevant to the CDFI industry such as the SBA Microloan Program SBA Community Advantage program EDA USDA CDBG etc including knowledge of reporting requirementsKnowledge of Credit Bureau reporting bankruptcy and delinquencySolid understanding of mathematical concepts related to interest amortization and loan servicing requirementsFamiliarity with accounting principles and various accounting applications like Quickbooks Sage Intacct etcCompensation and BenefitsSalary range 50k  80k based on skills and experience Excellent benefits include paid holidays vacation and sick time medical dental and vision coverage retirement plan with employer match a budget to set up your home officeOur team of software developers and support staff is fully remote and located around the globe We keep in touch via video and Slack for a friendly and productive team experience We are looking for kind and thoughtful people to join our team We hope youll consider joining us in a role where you can do good in the world of community lendingTo apply send cover letter and resume to jobsdownhomesolutionscomWe are an equal opportunity employer and we welcome you to apply,2023-06-21,USA,2023-06-21 12:54:25.633188
Lemon.io: Full-stack Python Developer,https://weworkremotely.com/remote-jobs/lemon-io-full-stack-python-developer-1,Time zones EST UTC 5 CST UTC 6 MST UTC 7 PST UTC 8 ART UTC 3 UTC 4 UTC 430 UTC 3 UTC 2 SBT UTC 11 GMT UTC 0 CET UTC 1 EET UTC 2 MSK UTC 3 AST UTC 4 FKST UTC 3 NST UTC 330Are you a talented developer looking for a remote job that lets you showcase your skills while also enjoying better compensation and career growth Look no further than Lemonio the marketplace that connects you with handpicked startups in the US and EuropeYoull love working with us becauseWe understand that respecting your time is key to your success which is why we connect you with teams that wont micromanage or require time trackersYou can earn 5k  9k monthly the rate may differ due to skill andor level of experience and weve already paid out over 10M to our engineersWith flexible working hours and the ability to work asynchronously you can choose a schedule that works best for youSay goodbye to project managers and hello to direct communication with clients Most of them have technical backgrounds Sounds good yeahNo more hunting for clients or negotiating rates  let us handle the business side of things so you can focus on what you do bestEnjoy the fastpaced startup environment that will keep you motivated and engagedPass the interviews now and start working when youre ready  even if thats a few months down the lineWell manually find you the best project to match your skills and preferencesConnect with the best developers in the world through our communityRequirementsFluent with Python 3 years of expFluent with Django similar python based web frameworks would be a plusStrong knowledge and handson experience with React 2 yearsStrong experience with AWSStrong knowledge of OOP and design patternsSolid understanding of relational databases and NoSQL databasesExperience with Flask and FastAPI would be a plusAbility to work all the way from highlevel architecture design down to efficient codeGood command of English both written and spoken as youll be communicating with clients directlyStrong organizational skills  ability to work fulltime remotely with no supervisionResponsibility  we want to trust youSoft skills  we value clear and effective communication at the same time dont force you becoming a public speakerReady to take your career to the next level Apply now and join the Lemonio familyIf your experience matches with our requirements be ready for the next stepsVideoAsk about 10 minutesCompleting your melemon profile30 minutes Screening call with our RecruitersTechnical Interview with our DevelopersFeedbackMagic Box we are looking for best project for youPS We work with developers from LATAM Canada UK Europe BUT we have some exceptionsAt the moment we dont have a legal basis to accept applicants from Monaco Belarus Russia Serbia Denmark Norway Luxemburg Iceland Liechtenstein San Marino Belize Cuba Nicaragua Saint Lucia so we dont work with applicants from these countries,2023-06-21,Latin America,2023-06-21 12:54:30.924895
AgentFire.com: Experienced Backlinking Strategist,https://weworkremotely.com/remote-jobs/agentfire-com-experienced-backlinking-strategist,The JobWe are seeking a talented and experienced backlinking strategist who can help us acquire highquality backlinks and build our online presence and authority in the real estate space Key Job responsibilitiesWork with the SEO content creator to research backlinking opportunitiesImport and organize people and websites within SEMrush or another backlinking toolPerform and track outreach through social email and telephoneRegularly report to SEO content creator with successes progress and opportunitiesHourly Wage1525 per hour commensurate with experience and qualifications Working HoursMonday through friday between 2040 hours per weekLocationThis is a 100 remote position and while we welcome applications from anywhere in the world we do expect your working hours to have at least 34 hours of overlap with standard USA timezones so that were able to communicate without big delays Experience RequirementsStrong existing relationships and connections in the real estate industry1 years of experience in SEO Digital Marketing Communications Real Estate or related fieldProven experience planning and implementing backlink campaignsWorking knowledge of Google Analytics and backlink tools such as SEMrush Ahrefs and Monitor BacklinksStrong analytical communication and problemsolving skillsIf you think you possess all of these qualities then wed love to hear from youTo Apply fill out our application here httpsformtypeformcomtoIEKEPZyF,2023-06-21,Anywhere,2023-06-21 12:54:33.586546
Native Camp: Online English Teacher,https://weworkremotely.com/remote-jobs/native-camp-online-english-teacher-10,NativeCamp is one of the largest English schools and one of the best online tutoring schools in Japan Teachers are from all over the world spreading their knowledge and experience with students Lessons are provided via a unique language platform developed by our companyONLINE ENGLISH TEACHER HomeBased job positionWhat we offerWork whenever you want 247Work from homeOnline support available No minimum hours per week requiredSeveral incentives offeredRequirementsEnglish ProficiencyLaptop or PC with webcamHeadset with microphoneStable Internet connection and speedQuiet environment and plain backgroundApplication Process English Proficiency Test System Check and Demo Lesson Start Teaching Please access this job ad via desktop The whole application process is done online Please follow step by step and the system will guide you through the whole process If you have any questions please contact us via our website Contact Us page Good luck,2023-06-21,Anywhere,2023-06-21 12:54:36.157252
Bottomless: Senior Full Stack Developer,https://weworkremotely.com/remote-jobs/bottomless-senior-full-stack-developer-10,We are looking for a jackofalltrades senior javascriptfull stack developerThe ideal candidate for this position would be able to dive into any kind of project from frontend UIUX tasks in Reactjs to backend tasks running on NodejsIf youre interested in variety and working hard to build something big this might be a good fitWe need to achieve 80 of the results with 20 of the effortResponsibilitiesDesign and build infrastructure and products for a sensorenabled ecommerce marketplaceBuild robust infrastructure to support existing product lines and the ability to roll out new onesResponsibility over the userfacing productQuick iteration on different fronts from fronted UX changes to database design to quick and dirty implementationsResponsible for full deployment and testing of applicationsSkill Qualifications and ExperienceExpert proficiency requiredNodejsNoSQL databasesReactjsEnglish written and verbalIntermediate proficiency at a minimumUIUX designSoftware architectureNot required but a plusPython background tasksEmbedded systems C DetailsRemote OK Must be flexible with hours as we have a remote international teamCompetitive equity and cash compensation,2023-06-21,Anywhere,2023-06-21 12:54:40.931714
Octeth: Senior Sales Account Executive (Remote),https://weworkremotely.com/remote-jobs/octeth-senior-sales-account-executive-remote,Octeth is a leading email marketing software development company specializing in hightouch software and SaaS solutions for customers worldwide including agencies and companies interested in building their own inhouse email marketing systems We are seeking a highly motivated resultsdriven Senior Sales Account Executive to join our team and help drive our growth initiatives The ideal candidate will have a strong understanding of the software industry excellent communication skills and a proven track record in salesResponsibilitiesDrive revenue growth by identifying and converting potential clients showcasing the value of our software solutions and building lasting relationshipsDevelop and execute sales strategies to achieve aggressive revenue targets across our business focusing on hightouch software solutions starting from 5000 per license and upManage the entire sales cycle from lead generation and qualification to negotiation and closing dealsCollaborate with crossfunctional teams including marketing product and customer success to ensure a seamless customer experienceMaintain a deep understanding of our software solutions and stay uptodate on industry trends and competitive landscapeUtilize Closecom CRM system and sales tools to track and manage sales activities pipeline and performance metricsParticipate in industry events conferences and networking opportunities to build and maintain a strong professional networkPrimarily focus on acquiring new clients while consistently communicating with existing accounts to build personal relationships and grow those accountsRequirements5 years of direct sales experience in the software SaaS or technology industry preferably with experience selling to a broad range of industriesBachelors degree in Business Marketing Communications or a related fieldProven track record of meeting or exceeding sales quotas and targetsStrong understanding of the software development process and the ability to communicate complex technical concepts to nontechnical audiencesExcellent interpersonal communication and presentation skillsHighly organized with strong project management and analytical skillsAbility to work effectively in a fastpaced remotefirst environment being resourceful persistent and positiveBenefitsCompetitive salary and commission structureFlexible work hours and location we are a remotefirst companyOpportunity for growth and advancement within the companyComprehensive training and professional development opportunitiesGenerous vacation and paid time off policyCollaborative and supportive team cultureIf you are a passionate driven sales professional with a track record of success in the software industry wed love to hear from you Apply now to join our team and help shape the future of software development at Octeth,2023-06-21,Anywhere,2023-06-21 12:54:43.679610
Clarity Movement Co.: Environmental Project Manager,https://weworkremotely.com/remote-jobs/clarity-movement-co-environmental-project-manager,Time zones EST UTC 5 CST UTC 6 MST UTC 7 PST UTC 8 AKST UTC 9 HST UTC 10 ART UTC 3 UTC 4 UTC 430 UTC 3 UTC 2Position OverviewClarity a Series A cleantech startup is seeking a highly motivated and qualified individual to join our growing team as an Environmental Project Manager to help coordinate air quality projects deepen existing customer relationships and help our customers answer their environmental questions This position will be remoteRoleWe are looking for motivated environmental scientists to join our team as project managers serving as the primary liaisons between Clarity and our various customers whether they are in government industry academia or community groupsAs part of the Customer Success team you will oversee the launch and continued operations of Claritys air monitoring solution throughout these projects handling all communications and technical requests from stakeholders with assistance from the rest of the Clarity team In addition you will be working on growing and expanding our current projectsYou are someone who can own a project from start to finish with a collaborative attitude across project stakeholders and the rest of the Clarity team You are process and detailoriented like planning spreadsheets lists for your lists etc but can also think outside the box if needed to solve unique problems you might face Data analysis experience is a plus ResponsibilitiesWork closely and coordinate with the project stakeholders which may include government entities academia community groups and industrial partnersDuring the planning phase of projects work with partners to design and assess the feasibility of sites for a sensor network that can help partners achieve their project goalsDuring the onboarding phase oversee the deploymentinstallation of Claritys air monitoring solution with deployment partnersWork closely with the rest of the team to ensure the proper operation and maintenance of Claritys air monitoring solution throughout a projectRespond to technical and project requests by stakeholdersSupport our Sales team with the renewal and expansion of our current projects into larger opportunitiesSkills and qualificationsRequiredEducational training or work experience in air quality environmental exposure monitoring and lowcost air monitorsExperience using configuring and troubleshooting lowcost air monitors General knowledge of lowcost air monitoring technologies and their usesBasic data analysis skills especially with environmental spatiotemporal dataFamiliarity with or willingness to learn R andor PythonStrong project management skills including managing multiple partners identifying and communicating project risks and ability to creatively problem solveTenacity to get to the bottom of any issues that are thrown at youStrong verbalwritten communication skills in EnglishDetailoriented and organizedCollaborative helpful and positive attitudeAble to travel domestically and internationally if needed for conferences visit customer and project sites etcPreferredExperience managing large air quality sensor networksEnvironmental consulting experienceExperience working in R or PythonLanguages other than English are a plus since we work globallyCompensationSalary range will be adjusted based on experience and location USA 90105k  equityBenefitsWorking at Clarity has its perksWe are remotework friendly offer flexible working hours and encourage all employees to use their unlimited PTOFor all fulltime global employees we provide private medical and dental insurance plus growth and development opportunitiesClarity holds regular hybrid virtual and inperson team and company eventsClarity Movement is an Equal Opportunity Employer We are committed to equal treatment of all employees regardless of race national origin religion gender age sexual orientation veteran status physical or mental disability or other basis protected by lawApplications will be reviewed on a rolling basis until the position is filledLearn more about Clarity Movement and our work on our website at httpswwwclarityioHow to applyApply by completing this form In the cover letter please focus on the handson projects especially in air quality andor lowcost monitoring you have contributed to previously which you consider relevant to this position Please give examples that showcase the required skills identified in this job description,2023-06-21,Americas,2023-06-21 12:54:47.239263
IAPWE: Freelance Writer,https://weworkremotely.com/remote-jobs/iapwe-freelance-writer-7,Our organization is seeking content writers to create articles and blog posts on a variety of topicsThe rate of pay is 20 per 100 words this comes out to approximately 100 per article or 50 per hourSome topics you may be asked to write about include the following you can always turn down a topic if you do not feel comfortable writing about it however if you have experience or expertise in a specific area please let us knowHealth  beautyFitnessHome DecorFashionSportsDo it yourselfFinanceLegalMedicalFamilyParentingRelationshipsReal EstateRestaurantsContracting plumbing pool building remodeling etcThese are just some of the more general industries and topics that we coverTo apply for this position please send an email with your writing sample or link to your published works to writeiapweorgRequirementsWe ask that all work be completed using a word processor such as Microsoft Word or Open OfficeA reliable internet connection and the ability to meet deadlinesGood communication skills and respond in a timely manner to editorial staff when they ask for updates on tasks etcWork well as a team member with the rest of our content management and editorial staff,2023-06-21,Anywhere,2023-06-21 12:54:49.192954
Photobooth Supply Co: Technical Support Advocate: Level 2,https://weworkremotely.com/remote-jobs/photobooth-supply-co-technical-support-advocate-level-2,Time zones EST UTC 5 CST UTC 6 MST UTC 7 PST UTC 8 AKST UTC 9 HST UTC 10USA BASED CANDIDATES ONLYWe call this position a Customer Advocate because its your job to do just that advocate for the best possible experience for our customers Friendly empathetic support can make someones day and were committed to making every interaction  whether email call or chat  a fun and helpful oneThis is not a customer service position Theres a difference between customer service and customer support which might sound confusing  so please read on Were looking for great communicators who can explain challenging technical information in easy to understand language Please know that while we love a great vocabulary simple and clear language skills are what we need Your mission is to help our photo booth owners succeed with their software which means youll need significant experience troubleshooting and investigating software related issues In order to succeed in this role you must have significant experience troubleshooting software in a previous role or otherwise relevant experienceThat means youll need to be a natural problem solver curious about everything and driven to find the root issue in every scenario that comes your way Sound like you Great Read onActsPassionate about technology enthusiasm for how it works how to use it and everything in betweenHas 3 years minimum of previous technical support experience in which you have developed strong troubleshooting ability and are comfortable investigating a wide variety of technical situationsConfident communicator who does not hesitate to ask questions investigate and share your findings with the teamUnderstands and answers all customer support questions with a personable nature troubleshooting skills and quick witEducates your team members about products while independently keeping your own technical knowhow up to dateIncreases customer delight through extraordinary customer serviceUnderstands grammar and appreciates the Oxford commaDemonstrates empathy through verbal and written responsesTeam oriented and enjoys working with others to find great out of the box solutionsExperience with photography is a plusWe are looking for candidates who are able to work one of the following time shiftsMonday  Friday 8am  5pm Pacific Time Tuesday  Saturday 7am  4pm Pacific TimeIf you do not confirm you are available for a time shift your application will automatically be disqualified RequirementsTechnical Support  three 3 years of technical support experience with at least one 1 year of providing advanced level technical troubleshooting is required for this roleHubspotZendeskiOSmacOSWindowsPhotographyBenefits Health Benefits 401K for California Based Employees  Education Stipend  Remote Work Bonus Plan  Annual Retreat  Generous PTO and Holiday Schedule Quarterly Financial Meetings  Open Book Management Intimate Team Work from Home Stipend,2023-06-21,USA,2023-06-21 12:54:54.054280
